effective_date,period,symbol,ticker,source
2026-03-31,Mar2026,LAURUSLABS,LAURUSLABS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LUPIN,LUPIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MRF,MRF.NS,N50+NN50+CARRY
2026-03-31,Mar2026,M&MFIN,M&MFIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MANAPPURAM,MANAPPURAM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MARICO,MARICO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MFSL,MFSL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,METROPOLIS,METROPOLIS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MPHASIS,MPHASIS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NMDC,NMDC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NATIONALUM,NATIONALUM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NAVINFLUOR,NAVINFLUOR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NAM-INDIA,NAM-INDIA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,OBEROIRLTY,OBEROIRLTY.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PAYTM,PAYTM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,OFSS,OFSS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,POLICYBZR,POLICYBZR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PIIND,PIIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PAGEIND,PAGEIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PERSISTENT,PERSISTENT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PETRONET,PETRONET.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PEL,PEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,POLYCAB,POLYCAB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PRESTIGE,PRESTIGE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PGHH,PGHH.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SBICARD,SBICARD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SRF,SRF.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SONACOMS,SONACOMS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SAIL,SAIL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SUNTV,SUNTV.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SYNGENE,SYNGENE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATACHEM,TATACHEM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATACOMM,TATACOMM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATAELXSI,TATAELXSI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATAMOTORS,TATAMOTORS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,RAMCOCEM,RAMCOCEM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TORNTPOWER,TORNTPOWER.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TRIDENT,TRIDENT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,UPL,UPL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,UBL,UBL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IDEA,IDEA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,VOLTAS,VOLTAS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,WHIRLPOOL,WHIRLPOOL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,YESBANK,YESBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ZEEL,ZEEL.NS,N50+NN50+CARRY
2026-04-28,Apr2026,ABB,ABB.NS,live_csv
2026-04-28,Apr2026,APLAPOLLO,APLAPOLLO.NS,live_csv
2026-04-28,Apr2026,AUBANK,AUBANK.NS,live_csv
2026-04-28,Apr2026,ADANIENSOL,ADANIENSOL.NS,live_csv
2026-04-28,Apr2026,ADANIENT,ADANIENT.NS,live_csv
2026-04-28,Apr2026,ADANIGREEN,ADANIGREEN.NS,live_csv
2026-04-28,Apr2026,ADANIPORTS,ADANIPORTS.NS,live_csv
2026-04-28,Apr2026,ADANIPOWER,ADANIPOWER.NS,live_csv
2026-04-28,Apr2026,ADANIGAS,ADANIGAS.NS,live_csv
2026-04-28,Apr2026,ABCAPITAL,ABCAPITAL.NS,live_csv
2026-04-28,Apr2026,ALKEM,ALKEM.NS,live_csv
2026-04-28,Apr2026,AMBUJACEM,AMBUJACEM.NS,live_csv
2026-04-28,Apr2026,APOLLOHOSP,APOLLOHOSP.NS,live_csv
2026-04-28,Apr2026,ASHOKLEY,ASHOKLEY.NS,live_csv
2026-04-28,Apr2026,ASIANPAINT,ASIANPAINT.NS,live_csv
2026-04-28,Apr2026,ASTRAL,ASTRAL.NS,live_csv
2026-04-28,Apr2026,AUROPHARMA,AUROPHARMA.NS,live_csv
2026-04-28,Apr2026,DMART,DMART.NS,live_csv
2026-04-28,Apr2026,AXISBANK,AXISBANK.NS,live_csv
2026-04-28,Apr2026,BSE,BSE.NS,live_csv
2026-04-28,Apr2026,BAJAJ-AUTO,BAJAJ-AUTO.NS,live_csv
2026-04-28,Apr2026,BAJFINANCE,BAJFINANCE.NS,live_csv
2026-04-28,Apr2026,BAJAJFINSV,BAJAJFINSV.NS,live_csv
2026-04-28,Apr2026,BAJAJHLDNG,BAJAJHLDNG.NS,live_csv
2026-04-28,Apr2026,BANKBARODA,BANKBARODA.NS,live_csv
2026-04-28,Apr2026,BANKINDIA,BANKINDIA.NS,live_csv
2026-04-28,Apr2026,BDL,BDL.NS,live_csv
2026-04-28,Apr2026,BEL,BEL.NS,live_csv
2026-04-28,Apr2026,BHARATFORG,BHARATFORG.NS,live_csv
2026-04-28,Apr2026,BHEL,BHEL.NS,live_csv
2026-04-28,Apr2026,BPCL,BPCL.NS,live_csv
2026-04-28,Apr2026,BHARTIARTL,BHARTIARTL.NS,live_csv
2026-04-28,Apr2026,GROWW,GROWW.NS,live_csv
2026-04-28,Apr2026,BIOCON,BIOCON.NS,live_csv
2026-04-28,Apr2026,BLUESTARCO,BLUESTARCO.NS,live_csv
2026-04-28,Apr2026,BOSCHLTD,BOSCHLTD.NS,live_csv
2026-04-28,Apr2026,BRITANNIA,BRITANNIA.NS,live_csv
2026-04-28,Apr2026,CGPOWER,CGPOWER.NS,live_csv
2026-04-28,Apr2026,CANBK,CANBK.NS,live_csv
2026-04-28,Apr2026,CHOLAFIN,CHOLAFIN.NS,live_csv
2026-04-28,Apr2026,CIPLA,CIPLA.NS,live_csv
2026-04-28,Apr2026,COALINDIA,COALINDIA.NS,live_csv
2026-04-28,Apr2026,COCHINSHIP,COCHINSHIP.NS,live_csv
2026-04-28,Apr2026,COFORGE,COFORGE.NS,live_csv
2026-04-28,Apr2026,COLPAL,COLPAL.NS,live_csv
2026-04-28,Apr2026,CONCOR,CONCOR.NS,live_csv
2026-04-28,Apr2026,COROMANDEL,COROMANDEL.NS,live_csv
2026-04-28,Apr2026,CUMMINSIND,CUMMINSIND.NS,live_csv
2026-04-28,Apr2026,DLF,DLF.NS,live_csv
2026-04-28,Apr2026,DABUR,DABUR.NS,live_csv
2026-04-28,Apr2026,DIVISLAB,DIVISLAB.NS,live_csv
2026-04-28,Apr2026,DIXON,DIXON.NS,live_csv
2026-04-28,Apr2026,DRREDDY,DRREDDY.NS,live_csv
2026-04-28,Apr2026,EICHERMOT,EICHERMOT.NS,live_csv
2026-04-28,Apr2026,ETERNAL,ETERNAL.NS,live_csv
2026-04-28,Apr2026,EXIDEIND,EXIDEIND.NS,live_csv
2026-04-28,Apr2026,NYKAA,NYKAA.NS,live_csv
2026-04-28,Apr2026,FEDERALBNK,FEDERALBNK.NS,live_csv
2026-04-28,Apr2026,FORTIS,FORTIS.NS,live_csv
2026-04-28,Apr2026,GAIL,GAIL.NS,live_csv
2026-04-28,Apr2026,GVT&D,GVT&D.NS,live_csv
2026-04-28,Apr2026,GMRAIRPORT,GMRAIRPORT.NS,live_csv
2026-04-28,Apr2026,GLENMARK,GLENMARK.NS,live_csv
2026-04-28,Apr2026,GODFRYPHLP,GODFRYPHLP.NS,live_csv
2026-04-28,Apr2026,GODREJCP,GODREJCP.NS,live_csv
2026-04-28,Apr2026,GODREJPROP,GODREJPROP.NS,live_csv
2026-04-28,Apr2026,GRASIM,GRASIM.NS,live_csv
2026-04-28,Apr2026,HCLTECH,HCLTECH.NS,live_csv
2026-04-28,Apr2026,HDFCAMC,HDFCAMC.NS,live_csv
2026-04-28,Apr2026,HDFCBANK,HDFCBANK.NS,live_csv
2026-04-28,Apr2026,HDFCLIFE,HDFCLIFE.NS,live_csv
2026-04-28,Apr2026,HAVELLS,HAVELLS.NS,live_csv
2026-04-28,Apr2026,HEROMOTOCO,HEROMOTOCO.NS,live_csv
2026-04-28,Apr2026,HINDALCO,HINDALCO.NS,live_csv
2026-04-28,Apr2026,HAL,HAL.NS,live_csv
2026-04-28,Apr2026,HINDPETRO,HINDPETRO.NS,live_csv
2026-04-28,Apr2026,HINDUNILVR,HINDUNILVR.NS,live_csv
2026-04-28,Apr2026,HINDZINC,HINDZINC.NS,live_csv
2026-04-28,Apr2026,POWERINDIA,POWERINDIA.NS,live_csv
2026-04-28,Apr2026,HUDCO,HUDCO.NS,live_csv
2026-04-28,Apr2026,HYUNDAI,HYUNDAI.NS,live_csv
2026-04-28,Apr2026,ICICIBANK,ICICIBANK.NS,live_csv
2026-04-28,Apr2026,ICICIGI,ICICIGI.NS,live_csv
2026-04-28,Apr2026,ICICIAMC,ICICIAMC.NS,live_csv
2026-04-28,Apr2026,IDFCFIRSTB,IDFCFIRSTB.NS,live_csv
2026-04-28,Apr2026,ITC,ITC.NS,live_csv
2026-04-28,Apr2026,INDIANB,INDIANB.NS,live_csv
2026-04-28,Apr2026,INDHOTEL,INDHOTEL.NS,live_csv
2026-04-28,Apr2026,IOC,IOC.NS,live_csv
2026-04-28,Apr2026,IRCTC,IRCTC.NS,live_csv
2026-04-28,Apr2026,IRFC,IRFC.NS,live_csv
2026-04-28,Apr2026,IREDA,IREDA.NS,live_csv
2026-04-28,Apr2026,INDUSTOWER,INDUSTOWER.NS,live_csv
2026-04-28,Apr2026,INDUSINDBK,INDUSINDBK.NS,live_csv
2026-04-28,Apr2026,NAUKRI,NAUKRI.NS,live_csv
2026-04-28,Apr2026,INFY,INFY.NS,live_csv
2026-04-28,Apr2026,INDIGO,INDIGO.NS,live_csv
2026-04-28,Apr2026,JSWENERGY,JSWENERGY.NS,live_csv
2026-04-28,Apr2026,JSWSTEEL,JSWSTEEL.NS,live_csv
2026-04-28,Apr2026,JINDALSTEL,JINDALSTEL.NS,live_csv
2026-04-28,Apr2026,JIOFIN,JIOFIN.NS,live_csv
2026-04-28,Apr2026,JUBLFOOD,JUBLFOOD.NS,live_csv
2026-04-28,Apr2026,KEI,KEI.NS,live_csv
2026-04-28,Apr2026,KPITTECH,KPITTECH.NS,live_csv
2026-04-28,Apr2026,KALYANKJIL,KALYANKJIL.NS,live_csv
2026-04-28,Apr2026,KOTAKBANK,KOTAKBANK.NS,live_csv
2026-04-28,Apr2026,LTF,LTF.NS,live_csv
2026-04-28,Apr2026,LGEINDIA,LGEINDIA.NS,live_csv
2026-04-28,Apr2026,LICHSGFIN,LICHSGFIN.NS,live_csv
2026-04-28,Apr2026,LTIM,LTIM.NS,live_csv
2026-04-28,Apr2026,LT,LT.NS,live_csv
2026-04-28,Apr2026,LAURUSLABS,LAURUSLABS.NS,live_csv
2026-04-28,Apr2026,LENSKART,LENSKART.NS,live_csv
2026-04-28,Apr2026,LODHA,LODHA.NS,live_csv
2026-04-28,Apr2026,LUPIN,LUPIN.NS,live_csv
2026-04-28,Apr2026,MRF,MRF.NS,live_csv
2026-04-28,Apr2026,M&MFIN,M&MFIN.NS,live_csv
2026-04-28,Apr2026,M&M,M&M.NS,live_csv
2026-04-28,Apr2026,MANKIND,MANKIND.NS,live_csv
2026-04-28,Apr2026,MARICO,MARICO.NS,live_csv
2026-04-28,Apr2026,MARUTI,MARUTI.NS,live_csv
2026-04-28,Apr2026,MFSL,MFSL.NS,live_csv
2026-04-28,Apr2026,MAXHEALTH,MAXHEALTH.NS,live_csv
2026-04-28,Apr2026,MAZDOCK,MAZDOCK.NS,live_csv
2026-04-28,Apr2026,MOTILALOFS,MOTILALOFS.NS,live_csv
2026-04-28,Apr2026,MPHASIS,MPHASIS.NS,live_csv
2026-04-28,Apr2026,MCX,MCX.NS,live_csv
2026-04-28,Apr2026,MUTHOOTFIN,MUTHOOTFIN.NS,live_csv
2026-04-28,Apr2026,NHPC,NHPC.NS,live_csv
2026-04-28,Apr2026,NMDC,NMDC.NS,live_csv
2026-04-28,Apr2026,NTPC,NTPC.NS,live_csv
2026-04-28,Apr2026,NATIONALUM,NATIONALUM.NS,live_csv
2026-04-28,Apr2026,NESTLEIND,NESTLEIND.NS,live_csv
2026-04-28,Apr2026,OBEROIRLTY,OBEROIRLTY.NS,live_csv
2026-04-28,Apr2026,ONGC,ONGC.NS,live_csv
2026-04-28,Apr2026,PAYTM,PAYTM.NS,live_csv
2026-04-28,Apr2026,OFSS,OFSS.NS,live_csv
2026-04-28,Apr2026,POLICYBZR,POLICYBZR.NS,live_csv
2026-04-28,Apr2026,PIIND,PIIND.NS,live_csv
2026-04-28,Apr2026,PAGEIND,PAGEIND.NS,live_csv
2026-04-28,Apr2026,PATANJALI,PATANJALI.NS,live_csv
2026-04-28,Apr2026,PERSISTENT,PERSISTENT.NS,live_csv
2026-04-28,Apr2026,PHOENIXLTD,PHOENIXLTD.NS,live_csv
2026-04-28,Apr2026,PIDILITIND,PIDILITIND.NS,live_csv
2026-04-28,Apr2026,POLYCAB,POLYCAB.NS,live_csv
2026-04-28,Apr2026,PFC,PFC.NS,live_csv
2026-04-28,Apr2026,POWERGRID,POWERGRID.NS,live_csv
2026-04-28,Apr2026,PREMIERENE,PREMIERENE.NS,live_csv
2026-04-28,Apr2026,PRESTIGE,PRESTIGE.NS,live_csv
2026-04-28,Apr2026,PNB,PNB.NS,live_csv
2026-04-28,Apr2026,RECLTD,RECLTD.NS,live_csv
2026-04-28,Apr2026,RADICO,RADICO.NS,live_csv
2026-04-28,Apr2026,RVNL,RVNL.NS,live_csv
2026-04-28,Apr2026,RELIANCE,RELIANCE.NS,live_csv
2026-04-28,Apr2026,SBICARD,SBICARD.NS,live_csv
2026-04-28,Apr2026,SBILIFE,SBILIFE.NS,live_csv
2026-04-28,Apr2026,SRF,SRF.NS,live_csv
2026-04-28,Apr2026,MOTHERSON,MOTHERSON.NS,live_csv
2026-04-28,Apr2026,SHREECEM,SHREECEM.NS,live_csv
2026-04-28,Apr2026,SHRIRAMFIN,SHRIRAMFIN.NS,live_csv
2026-04-28,Apr2026,ENRIN,ENRIN.NS,live_csv
2026-04-28,Apr2026,SIEMENS,SIEMENS.NS,live_csv
2026-04-28,Apr2026,SOLARINDS,SOLARINDS.NS,live_csv
2026-04-28,Apr2026,SBIN,SBIN.NS,live_csv
2026-04-28,Apr2026,SAIL,SAIL.NS,live_csv
2026-04-28,Apr2026,SUNPHARMA,SUNPHARMA.NS,live_csv
2026-04-28,Apr2026,SUPREMEIND,SUPREMEIND.NS,live_csv
2026-04-28,Apr2026,SUZLON,SUZLON.NS,live_csv
2026-04-28,Apr2026,SWIGGY,SWIGGY.NS,live_csv
2026-04-28,Apr2026,TVSMOTOR,TVSMOTOR.NS,live_csv
2026-04-28,Apr2026,TATACAP,TATACAP.NS,live_csv
2026-04-28,Apr2026,TATACOMM,TATACOMM.NS,live_csv
2026-04-28,Apr2026,TCS,TCS.NS,live_csv
2026-04-28,Apr2026,TATACONSUM,TATACONSUM.NS,live_csv
2026-04-28,Apr2026,TATAELXSI,TATAELXSI.NS,live_csv
2026-04-28,Apr2026,TATAINVEST,TATAINVEST.NS,live_csv
2026-04-28,Apr2026,TMCV,TMCV.NS,live_csv
2026-04-28,Apr2026,TMPV,TMPV.NS,live_csv
2026-04-28,Apr2026,TATAPOWER,TATAPOWER.NS,live_csv
2026-04-28,Apr2026,TATASTEEL,TATASTEEL.NS,live_csv
2026-04-28,Apr2026,TECHM,TECHM.NS,live_csv
2026-04-28,Apr2026,TITAN,TITAN.NS,live_csv
2026-04-28,Apr2026,TORNTPHARM,TORNTPHARM.NS,live_csv
2026-04-28,Apr2026,TRENT,TRENT.NS,live_csv
2026-04-28,Apr2026,TIINDIA,TIINDIA.NS,live_csv
2026-04-28,Apr2026,UPL,UPL.NS,live_csv
2026-04-28,Apr2026,ULTRACEMCO,ULTRACEMCO.NS,live_csv
2026-04-28,Apr2026,UNIONBANK,UNIONBANK.NS,live_csv
2026-04-28,Apr2026,UNITDSPR,UNITDSPR.NS,live_csv
2026-04-28,Apr2026,VBL,VBL.NS,live_csv
2026-04-28,Apr2026,VEDL,VEDL.NS,live_csv
2026-04-28,Apr2026,VMM,VMM.NS,live_csv
2026-04-28,Apr2026,IDEA,IDEA.NS,live_csv
2026-04-28,Apr2026,VOLTAS,VOLTAS.NS,live_csv
2026-04-28,Apr2026,WAAREEENER,WAAREEENER.NS,live_csv
2026-04-28,Apr2026,WIPRO,WIPRO.NS,live_csv
2026-04-28,Apr2026,YESBANK,YESBANK.NS,live_csv
2026-04-28,Apr2026,ZYDUSLIFE,ZYDUSLIFE.NS,live_csv
